"from","to","vessels","xx","yx","xy","yy"
"Mainland Island 7","Mainland Island 63",1,176.427145963,-37.6231809272,175.91971452925,-37.086042272775
"Mainland Island 7","Mainland Marina 14",5,176.427145963,-37.6231809272,176.18072485,-37.66724799505
"Mainland Island 7","Mainland Marina 9",1,176.427145963,-37.6231809272,174.7806808478,-36.84457156828
"Mainland Island 72","Mainland CHS 11",1,175.170341349,-36.7229927366,175.410847333,-36.5884764734
"Mainland Island 72","Mainland Marina 10",1,175.170341349,-36.7229927366,174.924367416,-36.880523818525
"Mainland Island 72","Mainland Marina 6",1,175.170341349,-36.7229927366,174.788355122,-36.620952782
"Mainland Island 72","Mainland Marina 9",10,175.170341349,-36.7229927366,174.7806808478,-36.84457156828
"Mainland Island 72","Mainland Mooring 25",1,175.170341349,-36.7229927366,175.434166988,-36.8246320442
"Mainland Island 72","Mainland Mooring 26",1,175.170341349,-36.7229927366,175.47579357175,-36.764238297875
"Mainland Island 72","Mainland Mooring 27",1,175.170341349,-36.7229927366,175.465709040333,-36.5225860606667
"Mainland Island 72","Mainland Mooring 50",1,175.170341349,-36.7229927366,175.484314823333,-36.3264657695333
"Mainland Island 72","Mainland Mooring 52",2,175.170341349,-36.7229927366,175.3452219984,-36.16394118716
"Mainland Island 72","Mainland Mooring 58",1,175.170341349,-36.7229927366,174.984934641667,-36.7547664897667
"Mainland Island 72","Mainland Mooring 59",1,175.170341349,-36.7229927366,175.0339161016,-36.82694775294
"Mainland Island 72","Mainland Mooring 60",9,175.170341349,-36.7229927366,175.054278319,-36.7799339133
"Mainland Island 72","Mainland Mooring 61",5,175.170341349,-36.7229927366,175.165210901667,-36.8436440399333
"Mainland Island 72","Mainland Mooring 63",1,175.170341349,-36.7229927366,174.697576695143,-36.8303688103286
"Mainland Island 72","Mainland Mooring 64",1,175.170341349,-36.7229927366,174.799140037429,-36.8335831537
"Mainland Island 72","Mainland Mooring 65",1,175.170341349,-36.7229927366,174.829097479333,-36.4237396672
"Mainland Island 72","Mainland Mussels 22",1,175.170341349,-36.7229927366,175.467452382667,-36.5142802588667
"Mainland Island 72","Mainland Mussels 29",1,175.170341349,-36.7229927366,175.341963074222,-36.1619629048222
"Mainland Island 72","Mainland Oysters 16",13,175.170341349,-36.7229927366,175.169953813,-36.8029395727
"Mainland Island 73","Mainland Island 11",1,175.923170728375,-36.623850631725,175.87468265475,-36.64255098635
"Mainland Island 73","Mainland Mooring 28",1,175.923170728375,-36.623850631725,175.772892556,-36.6005389888
"Mainland Island 73","Mainland Mooring 29",1,175.923170728375,-36.623850631725,175.814958883,-36.7608098067
"Mainland Island 73","Mainland Mooring 30",1,175.923170728375,-36.623850631725,175.7147572755,-36.82193521195
"Mainland Island 73","Mainland Oysters 19",3,175.923170728375,-36.623850631725,175.696102545,-36.8222867555
"Mainland Island 74","Mainland Mooring 52",1,175.5515877385,-36.59267813,175.3452219984,-36.16394118716
"Mainland Island 75","Mainland Island 72",1,174.889879607,-36.6008138366,175.170341349,-36.7229927366
"Mainland Island 75","Mainland Marina 6",35,174.889879607,-36.6008138366,174.788355122,-36.620952782
"Mainland Island 75","Mainland Marina 7",2,174.889879607,-36.6008138366,174.769023108,-36.7416808893
"Mainland Island 75","Mainland Marina 9",18,174.889879607,-36.6008138366,174.7806808478,-36.84457156828
"Mainland Island 75","Mainland Mooring 42",1,174.889879607,-36.6008138366,174.5217148356,-35.83060401092
"Mainland Island 75","Mainland Mooring 43",1,174.889879607,-36.6008138366,174.4161348288,-35.80984225945
"Mainland Island 75","Mainland Mooring 54",1,174.889879607,-36.6008138366,174.726266053333,-36.4982412371667
"Mainland Island 75","Mainland Mooring 56",2,174.889879607,-36.6008138366,174.769023108,-36.7225471621
"Mainland Island 75","Mainland Mooring 58",4,174.889879607,-36.6008138366,174.984934641667,-36.7547664897667
"Mainland Island 75","Mainland Mooring 60",4,174.889879607,-36.6008138366,175.054278319,-36.7799339133
"Mainland Island 75","Mainland Mooring 62",2,174.889879607,-36.6008138366,174.9063578104,-36.88621788714
"Mainland Island 75","Mainland Mooring 64",6,174.889879607,-36.6008138366,174.799140037429,-36.8335831537
"Mainland Island 75","Mainland Mooring 65",6,174.889879607,-36.6008138366,174.829097479333,-36.4237396672
"Mainland Island 75","Mainland Mussels 54",1,174.889879607,-36.6008138366,175.16964666,-36.8061142425
"Mainland Island 75","Mainland Mussels 58",1,174.889879607,-36.6008138366,174.745251841,-36.3965387897
"Mainland Island 75","Mainland Oysters 16",1,174.889879607,-36.6008138366,175.169953813,-36.8029395727
"Mainland Island 75","Mainland Salmon 12",3,174.889879607,-36.6008138366,174.817813456,-36.4171652096
"Mainland Island 76","Mainland Marina 9",2,175.3662661385,-36.44194879685,174.7806808478,-36.84457156828
"Mainland Island 76","Mainland Mooring 27",1,175.3662661385,-36.44194879685,175.465709040333,-36.5225860606667
"Mainland Island 76","Mainland Mooring 50",3,175.3662661385,-36.44194879685,175.484314823333,-36.3264657695333
"Mainland Island 76","Mainland Mooring 52",1,175.3662661385,-36.44194879685,175.3452219984,-36.16394118716
"Mainland Island 76","Mainland Mooring 62",1,175.3662661385,-36.44194879685,174.9063578104,-36.88621788714
"Mainland Island 76","Mainland Mussels 48",1,175.3662661385,-36.44194879685,175.399369445,-36.6964250477
"Mainland Island 77","Mainland Island 73",1,175.771635409,-36.4365505837,175.923170728375,-36.623850631725
"Mainland Island 77","Mainland Marina 11",1,175.771635409,-36.4365505837,175.70634073,-36.8220996925
"Mainland Island 78","Mainland Marina 9",1,175.079639727,-36.1852078614428,174.7806808478,-36.84457156828
"Mainland Island 78","Mainland Mooring 42",1,175.079639727,-36.1852078614428,174.5217148356,-35.83060401092
"Mainland Island 79","Mainland Beach 24",1,175.470518094,-36.133401488375,175.484194055333,-36.2454641751333
"Mainland Island 79","Mainland Beach 29",7,175.470518094,-36.133401488375,175.482161136333,-36.1545944806333
"Mainland Island 79","Mainland CHS 63",11,175.470518094,-36.133401488375,175.4310681485,-36.1081288082
"Mainland Island 79","Mainland Island 11",1,175.470518094,-36.133401488375,175.87468265475,-36.64255098635
"Mainland Island 79","Mainland Marina 9",1,175.470518094,-36.133401488375,174.7806808478,-36.84457156828
"Mainland Island 79","Mainland Mooring 25",1,175.470518094,-36.133401488375,175.434166988,-36.8246320442
"Mainland Island 79","Mainland Mooring 27",1,175.470518094,-36.133401488375,175.465709040333,-36.5225860606667
"Mainland Island 79","Mainland Mooring 28",1,175.470518094,-36.133401488375,175.772892556,-36.6005389888
"Mainland Island 79","Mainland Mooring 41",1,175.470518094,-36.133401488375,174.551119822,-35.6207688664667
"Mainland Island 79","Mainland Mooring 42",1,175.470518094,-36.133401488375,174.5217148356,-35.83060401092
"Mainland Island 79","Mainland Mooring 50",2,175.470518094,-36.133401488375,175.484314823333,-36.3264657695333
"Mainland Island 79","Mainland Mooring 52",5,175.470518094,-36.133401488375,175.3452219984,-36.16394118716
"Mainland Island 79","Mainland Mooring 65",2,175.470518094,-36.133401488375,174.829097479333,-36.4237396672
"Mainland Island 79","Mainland MR 4",1,175.470518094,-36.133401488375,174.721480573,-35.4880276837
"Mainland Island 79","Mainland Mussels 29",4,175.470518094,-36.133401488375,175.341963074222,-36.1619629048222
"Mainland Island 79","Mainland Oysters 21",1,175.470518094,-36.133401488375,174.128783634167,-35.2517751985
"Mainland Island 80","Mainland CHS 63",2,175.4070954425,-36.039032408725,175.4310681485,-36.1081288082
"Mainland Island 80","Mainland Island 82",1,175.4070954425,-36.039032408725,175.104534529658,-35.9100054935395
"Mainland Island 80","Mainland Marina 9",1,175.4070954425,-36.039032408725,174.7806808478,-36.84457156828
"Mainland Island 80","Mainland Mooring 52",1,175.4070954425,-36.039032408725,175.3452219984,-36.16394118716
"Mainland Island 80","Mainland Mooring 64",1,175.4070954425,-36.039032408725,174.799140037429,-36.8335831537
"Mainland Island 80","Mainland Mussels 29",3,175.4070954425,-36.039032408725,175.341963074222,-36.1619629048222
"Mainland Island 81","Mainland Island 13",1,174.697666371,-36.0020054432,174.732162756087,-35.9507358592261
"Mainland Island 81","Mainland Mooring 39",1,174.697666371,-36.0020054432,174.626395503,-36.0884419507
"Mainland Island 81","Mainland Mooring 64",1,174.697666371,-36.0020054432,174.799140037429,-36.8335831537
"Mainland Island 82","Mainland CHS 63",1,175.104534529658,-35.9100054935395,175.4310681485,-36.1081288082
"Mainland Island 82","Mainland Island 12",1,175.104534529658,-35.9100054935395,175.151978722846,-35.9332637060846
"Mainland Island 82","Mainland Island 79",1,175.104534529658,-35.9100054935395,175.470518094,-36.133401488375
"Mainland Island 82","Mainland Marina 9",2,175.104534529658,-35.9100054935395,174.7806808478,-36.84457156828
"Mainland Island 82","Mainland Mooring 36",1,175.104534529658,-35.9100054935395,174.234434919178,-35.2312827907832
"Mainland Island 82","Mainland Mooring 42",1,175.104534529658,-35.9100054935395,174.5217148356,-35.83060401092
"Mainland Island 82","Mainland Mooring 50",1,175.104534529658,-35.9100054935395,175.484314823333,-36.3264657695333
"Mainland Island 82","Mainland Mooring 52",7,175.104534529658,-35.9100054935395,175.3452219984,-36.16394118716
"Mainland Island 82","Mainland MR 4",1,175.104534529658,-35.9100054935395,174.721480573,-35.4880276837
"Mainland Island 82","Mainland Mussels 29",2,175.104534529658,-35.9100054935395,175.341963074222,-36.1619629048222
"Mainland Island 83","Mainland Mooring 42",4,174.586375307,-35.8287957246,174.5217148356,-35.83060401092
"Mainland Island 83","Mainland Mooring 52",1,174.586375307,-35.8287957246,175.3452219984,-36.16394118716
"Mainland Island 83","Mainland MR 19",2,174.586375307,-35.8287957246,174.393337915,-35.7931840023
"Mainland Island 83","Mainland Oysters 23",1,174.586375307,-35.8287957246,174.459996629,-35.817853824
"Mainland Island 84","Mainland Mooring 41",1,174.461213578,-35.47498265155,174.551119822,-35.6207688664667
"Mainland Island 84","Mainland Mooring 65",1,174.461213578,-35.47498265155,174.829097479333,-36.4237396672
"Mainland Island 85","Mainland Island 14",1,173.982146294111,-34.9940633187778,174.732904555397,-35.8887008695667
"Mainland Island 85","Mainland Mooring 36",1,173.982146294111,-34.9940633187778,174.234434919178,-35.2312827907832
"Mainland Island 85","Mainland Mooring 40",1,173.982146294111,-34.9940633187778,173.5128284085,-34.9897998043
"Mainland Island 85","Mainland Mooring 44",1,173.982146294111,-34.9940633187778,173.7677530242,-35.00289248482
"Mainland Island 85","Mainland Mooring 45",2,173.982146294111,-34.9940633187778,173.9259022535,-35.02296556645
"Mainland Island 85","Mainland Mooring 52",1,173.982146294111,-34.9940633187778,175.3452219984,-36.16394118716
"Mainland Island 86","Mainland Mooring 45",1,173.65367812,-34.9452461854,173.9259022535,-35.02296556645
"Mainland Island 87","Mainland Marina 9",2,173.367481428118,-34.7784350350235,174.7806808478,-36.84457156828
"Mainland Island 9","Mainland Marina 11",1,175.913356057,-36.70418108115,175.70634073,-36.8220996925
"Mainland Island 9","Mainland Mooring 29",1,175.913356057,-36.70418108115,175.814958883,-36.7608098067
"Mainland Island 9","Mainland Oysters 19",1,175.913356057,-36.70418108115,175.696102545,-36.8222867555
"Mainland Island 90","Mainland Island 93",2,172.856773917,-34.4207332147,172.138614455167,-34.1542191837833
"Mainland Island 90","Mainland Marina 1",1,172.856773917,-34.4207332147,173.741918150416,-35.0639430610256
"Mainland Island 90","Mainland Mooring 48",1,172.856773917,-34.4207332147,173.271433249,-34.913962378
"Mainland Island 90","Mainland Mooring 64",1,172.856773917,-34.4207332147,174.799140037429,-36.8335831537
"Mainland Island 91","Mainland Beach 75",1,173.049987049,-34.414692354,173.388052969,-34.808248018
"Mainland Island 91","Mainland Oysters 20",1,173.049987049,-34.414692354,173.152576911,-34.7654374103
"Mainland Island 93","Mainland Island 90",1,172.138614455167,-34.1542191837833,172.856773917,-34.4207332147
"Mainland Island 93","Mainland Mooring 48",1,172.138614455167,-34.1542191837833,173.271433249,-34.913962378
"Mainland Island 99","Mainland Mooring 64",1,166.295222925857,-50.5206595164428,174.799140037429,-36.8335831537
"Mainland Marina 1","Mainland CHS 3",1,173.741918150416,-35.0639430610256,172.962034394,-34.4262599167
"Mainland Marina 1","Mainland CHS 4",3,173.741918150416,-35.0639430610256,173.437832122,-34.8242664982
"Mainland Marina 1","Mainland Island 83",1,173.741918150416,-35.0639430610256,174.586375307,-35.8287957246
"Mainland Marina 1","Mainland Marina 9",3,173.741918150416,-35.0639430610256,174.7806808478,-36.84457156828
"Mainland Marina 1","Mainland Mooring 12",1,173.741918150416,-35.0639430610256,174.045674799,-39.057040434
"Mainland Marina 1","Mainland Mooring 35",1,173.741918150416,-35.0639430610256,174.115811762778,-35.2454224835259
"Mainland Marina 1","Mainland Mooring 36",2,173.741918150416,-35.0639430610256,174.234434919178,-35.2312827907832
"Mainland Marina 1","Mainland Mooring 40",1,173.741918150416,-35.0639430610256,173.5128284085,-34.9897998043
"Mainland Marina 1","Mainland Mooring 41",1,173.741918150416,-35.0639430610256,174.551119822,-35.6207688664667
"Mainland Marina 1","Mainland Mooring 44",29,173.741918150416,-35.0639430610256,173.7677530242,-35.00289248482
"Mainland Marina 1","Mainland Mooring 45",1,173.741918150416,-35.0639430610256,173.9259022535,-35.02296556645
"Mainland Marina 1","Mainland Mooring 52",1,173.741918150416,-35.0639430610256,175.3452219984,-36.16394118716
"Mainland Marina 1","Mainland Mooring 64",1,173.741918150416,-35.0639430610256,174.799140037429,-36.8335831537
"Mainland Marina 1","Mainland MR 19",1,173.741918150416,-35.0639430610256,174.393337915,-35.7931840023
"Mainland Marina 1","Mainland Mussels 45",1,173.741918150416,-35.0639430610256,173.1674339535,-34.80671724275
"Mainland Marina 1","Mainland Mussels 56",2,173.741918150416,-35.0639430610256,173.764707414,-34.9616324507
"Mainland Marina 1","Mainland Oysters 21",4,173.741918150416,-35.0639430610256,174.128783634167,-35.2517751985
"Mainland Marina 1","Mainland Oysters 22",1,173.741918150416,-35.0639430610256,174.222283953,-35.2200093351
"Mainland Marina 1","Mainland Oysters 23",1,173.741918150416,-35.0639430610256,174.459996629,-35.817853824
"Mainland Marina 10","Mainland Island 76",1,174.924367416,-36.880523818525,175.3662661385,-36.44194879685
"Mainland Marina 10","Mainland Marina 11",1,174.924367416,-36.880523818525,175.70634073,-36.8220996925
"Mainland Marina 10","Mainland Marina 8",3,174.924367416,-36.880523818525,174.673938038,-36.8181676908
"Mainland Marina 10","Mainland Marina 9",9,174.924367416,-36.880523818525,174.7806808478,-36.84457156828
"Mainland Marina 10","Mainland Mooring 52",1,174.924367416,-36.880523818525,175.3452219984,-36.16394118716
"Mainland Marina 10","Mainland Mooring 58",2,174.924367416,-36.880523818525,174.984934641667,-36.7547664897667
"Mainland Marina 10","Mainland Mooring 62",5,174.924367416,-36.880523818525,174.9063578104,-36.88621788714
"Mainland Marina 10","Mainland Mooring 63",1,174.924367416,-36.880523818525,174.697576695143,-36.8303688103286
"Mainland Marina 10","Mainland Mooring 64",4,174.924367416,-36.880523818525,174.799140037429,-36.8335831537
"Mainland Marina 10","Mainland MR 37",1,174.924367416,-36.880523818525,174.794722406,-36.2648185075
"Mainland Marina 10","Mainland Mussels 54",1,174.924367416,-36.880523818525,175.16964666,-36.8061142425
"Mainland Marina 10","Mainland Oysters 16",1,174.924367416,-36.880523818525,175.169953813,-36.8029395727
"Mainland Marina 11","Mainland Beach 29",1,175.70634073,-36.8220996925,175.482161136333,-36.1545944806333
"Mainland Marina 11","Mainland Island 10",2,175.70634073,-36.8220996925,175.793576305,-36.6985332257
"Mainland Marina 11","Mainland Island 11",2,175.70634073,-36.8220996925,175.87468265475,-36.64255098635
"Mainland Marina 11","Mainland Island 63",3,175.70634073,-36.8220996925,175.91971452925,-37.086042272775
"Mainland Marina 11","Mainland Island 73",1,175.70634073,-36.8220996925,175.923170728375,-36.623850631725
"Mainland Marina 11","Mainland Island 79",1,175.70634073,-36.8220996925,175.470518094,-36.133401488375
"Mainland Marina 11","Mainland Marina 13",1,175.70634073,-36.8220996925,175.866510328,-37.1970358491
"Mainland Marina 11","Mainland Marina 14",2,175.70634073,-36.8220996925,176.18072485,-37.66724799505
"Mainland Marina 11","Mainland Marina 16",1,175.70634073,-36.8220996925,176.892343211,-39.4832270598
"Mainland Marina 11","Mainland Marina 8",1,175.70634073,-36.8220996925,174.673938038,-36.8181676908
"Mainland Marina 11","Mainland Mooring 28",19,175.70634073,-36.8220996925,175.772892556,-36.6005389888
"Mainland Marina 11","Mainland Mooring 29",7,175.70634073,-36.8220996925,175.814958883,-36.7608098067
"Mainland Marina 11","Mainland Mooring 30",18,175.70634073,-36.8220996925,175.7147572755,-36.82193521195
"Mainland Marina 11","Mainland Mooring 31",1,175.70634073,-36.8220996925,175.854998956,-37.0071730498
"Mainland Marina 11","Mainland Mooring 32",1,175.70634073,-36.8220996925,175.876411192,-37.196956871
"Mainland Marina 11","Mainland Mooring 51",1,175.70634073,-36.8220996925,175.394999821667,-36.2618971699
