from,to,fromnID,tonID,vessels,Perc_tot,xx,yx,xy,yy
Mainland Mooring 60,Mainland Island 75,1140,1567,4,0.035329447,175.0542783,-36.77993391,174.8898796,-36.60081384
Mainland Oysters 18,Mainland Island 75,1607,1567,1,0.008832362,174.7452518,-36.41575414,174.8898796,-36.60081384
Mainland Mooring 26,Mainland Island 76,1106,1568,1,0.008832362,175.4757936,-36.7642383,175.3662661,-36.4419488
Mainland Mooring 51,Mainland Island 76,1131,1568,1,0.008832362,175.3949998,-36.26189717,175.3662661,-36.4419488
Mainland Oysters 16,Mainland Island 76,1597,1568,1,0.008832362,175.1699538,-36.80293957,175.3662661,-36.4419488
Mainland Mooring 54,Mainland Island 76,1134,1568,1,0.008832362,174.7262661,-36.49824124,175.3662661,-36.4419488
Mainland Mooring 60,Mainland Island 76,1140,1568,1,0.008832362,175.0542783,-36.77993391,175.3662661,-36.4419488
Mainland Mooring 59,Mainland Island 76,1139,1568,1,0.008832362,175.0339161,-36.82694775,175.3662661,-36.4419488
Mainland Island 78,Mainland Island 76,1570,1568,1,0.008832362,175.0796397,-36.18520786,175.3662661,-36.4419488
Mainland Mooring 61,Mainland Island 76,1141,1568,1,0.008832362,175.1652109,-36.84364404,175.3662661,-36.4419488
Mainland Mussels 37,Mainland Island 76,1655,1568,1,0.008832362,175.4170709,-36.83478105,175.3662661,-36.4419488
Mainland Mooring 25,Mainland Island 76,1105,1568,2,0.017664724,175.434167,-36.82463204,175.3662661,-36.4419488
Mainland Mooring 28,Mainland Island 77,1108,1569,1,0.008832362,175.7728926,-36.60053899,175.7716354,-36.43655058
Mainland Marina 4,Mainland Island 78,1056,1570,1,0.008832362,174.4165507,-35.81754382,175.0796397,-36.18520786
Mainland Mooring 65,Mainland Island 78,1145,1570,2,0.017664724,174.8290975,-36.42373967,175.0796397,-36.18520786
Mainland Mooring 52,Mainland Island 78,1132,1570,2,0.017664724,175.345222,-36.16394119,175.0796397,-36.18520786
Mainland Mooring 51,Mainland Island 78,1131,1570,1,0.008832362,175.3949998,-36.26189717,175.0796397,-36.18520786
Mainland Mooring 50,Mainland Island 78,1130,1570,1,0.008832362,175.4843148,-36.32646577,175.0796397,-36.18520786
Mainland Mooring 53,Mainland Island 78,1133,1570,1,0.008832362,174.7427249,-36.40368021,175.0796397,-36.18520786
Mainland Mussels 29,Mainland Island 78,1625,1570,4,0.035329447,175.3419631,-36.1619629,175.0796397,-36.18520786
Mainland Island 76,Mainland Island 78,1568,1570,1,0.008832362,175.3662661,-36.4419488,175.0796397,-36.18520786
Mainland MR 19,Mainland Island 78,1203,1570,1,0.008832362,174.3933379,-35.793184,175.0796397,-36.18520786
Mainland Mooring 42,Mainland Island 78,1122,1570,1,0.008832362,174.5217148,-35.83060401,175.0796397,-36.18520786
Mainland Beach 24,Mainland Island 79,1390,1571,1,0.008832362,175.4841941,-36.24546418,175.4705181,-36.13340149
Mainland Mooring 52,Mainland Island 79,1132,1571,68,0.600600601,175.345222,-36.16394119,175.4705181,-36.13340149
Mainland Mussels 22,Mainland Island 79,1632,1571,1,0.008832362,175.4674524,-36.51428026,175.4705181,-36.13340149
Mainland Island 80,Mainland Island 79,1572,1571,1,0.008832362,175.4070954,-36.03903241,175.4705181,-36.13340149
Mainland CHS 63,Mainland Island 79,1287,1571,2,0.017664724,175.4310681,-36.10812881,175.4705181,-36.13340149
Mainland Mussels 29,Mainland Island 79,1625,1571,3,0.026497085,175.3419631,-36.1619629,175.4705181,-36.13340149
Mainland Mooring 51,Mainland Island 79,1131,1571,1,0.008832362,175.3949998,-36.26189717,175.4705181,-36.13340149
Mainland Oysters 21,Mainland Island 79,1683,1571,1,0.008832362,174.1287836,-35.2517752,175.4705181,-36.13340149
Mainland Beach 29,Mainland Island 79,1395,1571,1,0.008832362,175.4821611,-36.15459448,175.4705181,-36.13340149
Mainland Mooring 52,Mainland Island 80,1132,1572,2,0.017664724,175.345222,-36.16394119,175.4070954,-36.03903241
Mainland CHS 64,Mainland Island 80,1288,1572,1,0.008832362,175.477856,-36.2195626,175.4070954,-36.03903241
Mainland Mussels 29,Mainland Island 80,1625,1572,2,0.017664724,175.3419631,-36.1619629,175.4070954,-36.03903241
Mainland Mooring 45,Mainland Island 80,1125,1572,1,0.008832362,173.9259023,-35.02296557,175.4070954,-36.03903241
Mainland Marina 4,Mainland Island 80,1056,1572,1,0.008832362,174.4165507,-35.81754382,175.4070954,-36.03903241
Mainland Mooring 65,Mainland Island 81,1145,1573,1,0.008832362,174.8290975,-36.42373967,174.6976664,-36.00200544
Mainland Mussels 29,Mainland Island 82,1625,1475,1,0.008832362,175.3419631,-36.1619629,175.1045345,-35.91000549
Mainland Mooring 27,Mainland Island 82,1107,1475,1,0.008832362,175.465709,-36.52258606,175.1045345,-35.91000549
Mainland Mooring 49,Mainland Island 82,1129,1475,1,0.008832362,174.80468,-36.30038057,175.1045345,-35.91000549
Mainland Mooring 36,Mainland Island 82,1116,1475,2,0.017664724,174.2344349,-35.23128279,175.1045345,-35.91000549
Mainland Marina 3,Mainland Island 82,1055,1475,3,0.026497085,174.5550817,-35.60459378,175.1045345,-35.91000549
Mainland Mooring 52,Mainland Island 82,1132,1475,6,0.052994171,175.345222,-36.16394119,175.1045345,-35.91000549
Mainland Island 80,Mainland Island 82,1572,1475,1,0.008832362,175.4070954,-36.03903241,175.1045345,-35.91000549
Mainland Marina 9,Mainland Island 82,1061,1475,1,0.008832362,174.7806808,-36.84457157,175.1045345,-35.91000549
Mainland Marina 2,Mainland Island 82,1054,1475,4,0.035329447,174.1034276,-35.24046385,175.1045345,-35.91000549
Mainland Marina 9,Mainland Island 83,1061,1574,1,0.008832362,174.7806808,-36.84457157,174.5863753,-35.82879572
Mainland Oysters 21,Mainland Island 84,1683,1477,10,0.088323618,174.1287836,-35.2517752,174.4612136,-35.47498265
Mainland Beach 29,Mainland Island 84,1395,1477,1,0.008832362,175.4821611,-36.15459448,174.4612136,-35.47498265
Mainland Mooring 60,Mainland Island 84,1140,1477,1,0.008832362,175.0542783,-36.77993391,174.4612136,-35.47498265
Mainland Marina 9,Mainland Island 84,1061,1477,2,0.017664724,174.7806808,-36.84457157,174.4612136,-35.47498265
Mainland Mooring 43,Mainland Island 84,1123,1477,4,0.035329447,174.4161348,-35.80984226,174.4612136,-35.47498265
Mainland Mooring 51,Mainland Island 84,1131,1477,1,0.008832362,175.3949998,-36.26189717,174.4612136,-35.47498265
Mainland Oysters 17,Mainland Island 84,1599,1477,1,0.008832362,175.1250922,-36.83929055,174.4612136,-35.47498265
Mainland Mooring 28,Mainland Island 84,1108,1477,1,0.008832362,175.7728926,-36.60053899,174.4612136,-35.47498265
Mainland MR 4,Mainland Island 84,1187,1477,1,0.008832362,174.7214806,-35.48802768,174.4612136,-35.47498265
Mainland Oysters 22,Mainland Island 84,1684,1477,1,0.008832362,174.222284,-35.22000934,174.4612136,-35.47498265
Mainland Mooring 42,Mainland Island 84,1122,1477,2,0.017664724,174.5217148,-35.83060401,174.4612136,-35.47498265
Mainland Mooring 25,Mainland Island 84,1105,1477,1,0.008832362,175.434167,-36.82463204,174.4612136,-35.47498265
Mainland Mooring 52,Mainland Island 84,1132,1477,2,0.017664724,175.345222,-36.16394119,174.4612136,-35.47498265
Mainland Salmon 12,Mainland Island 84,1676,1477,2,0.017664724,174.8178135,-36.41716521,174.4612136,-35.47498265
Mainland Marina 4,Mainland Island 84,1056,1477,5,0.044161809,174.4165507,-35.81754382,174.4612136,-35.47498265
Mainland Marina 11,Mainland Island 84,1063,1477,17,0.15015015,175.7063407,-36.82209969,174.4612136,-35.47498265
Mainland Oysters 12,Mainland Island 84,1663,1477,2,0.017664724,174.0151343,-35.11777579,174.4612136,-35.47498265
Mainland Oysters 21,Mainland Island 85,1683,1575,5,0.044161809,174.1287836,-35.2517752,173.9821463,-34.99406332
Mainland Mooring 44,Mainland Island 85,1124,1575,1,0.008832362,173.767753,-35.00289248,173.9821463,-34.99406332
Mainland Mooring 48,Mainland Island 90,1128,1581,1,0.008832362,173.2714332,-34.91396238,172.8567739,-34.42073321
Mainland MR 4,Mainland Marina 1,1187,1053,2,0.017664724,174.7214806,-35.48802768,173.7419182,-35.06394306
Mainland CHS 7,Mainland Marina 1,1231,1053,4,0.035329447,174.578853,-35.74037133,173.7419182,-35.06394306
Mainland Oysters 21,Mainland Marina 1,1683,1053,59,0.521109345,174.1287836,-35.2517752,173.7419182,-35.06394306
Mainland Mooring 52,Mainland Marina 1,1132,1053,1,0.008832362,175.345222,-36.16394119,173.7419182,-35.06394306
Mainland Mooring 46,Mainland Marina 1,1126,1053,2,0.017664724,174.3886828,-35.39075876,173.7419182,-35.06394306
Mainland Oysters 16,Mainland Marina 1,1597,1053,1,0.008832362,175.1699538,-36.80293957,173.7419182,-35.06394306
Mainland Aquaculture 3,Mainland Marina 1,1679,1053,2,0.017664724,174.091542,-35.22973932,173.7419182,-35.06394306
Mainland Mooring 45,Mainland Marina 1,1125,1053,19,0.167814874,173.9259023,-35.02296557,173.7419182,-35.06394306
Mainland Mooring 41,Mainland Marina 1,1121,1053,1,0.008832362,174.5511198,-35.62076887,173.7419182,-35.06394306
Mainland Mooring 36,Mainland Marina 1,1116,1053,10,0.088323618,174.2344349,-35.23128279,173.7419182,-35.06394306
Mainland Marina 6,Mainland Marina 10,1058,1062,2,0.017664724,174.7883551,-36.62095278,174.9243674,-36.88052382
Mainland Oysters 6,Mainland Marina 10,1604,1062,1,0.008832362,175.4885472,-36.76035763,174.9243674,-36.88052382
Mainland Mooring 50,Mainland Marina 10,1130,1062,1,0.008832362,175.4843148,-36.32646577,174.9243674,-36.88052382
Mainland Mooring 61,Mainland Marina 10,1141,1062,17,0.15015015,175.1652109,-36.84364404,174.9243674,-36.88052382
Mainland Mussels 19,Mainland Marina 10,1628,1062,1,0.008832362,175.6247887,-36.66511713,174.9243674,-36.88052382
Mainland Mooring 60,Mainland Marina 10,1140,1062,10,0.088323618,175.0542783,-36.77993391,174.9243674,-36.88052382
Mainland Mooring 64,Mainland Marina 10,1144,1062,4,0.035329447,174.79914,-36.83358315,174.9243674,-36.88052382
Mainland Mooring 52,Mainland Marina 10,1132,1062,7,0.061826532,175.345222,-36.16394119,174.9243674,-36.88052382
Mainland MR 19,Mainland Marina 10,1203,1062,1,0.008832362,174.3933379,-35.793184,174.9243674,-36.88052382
Mainland Mooring 59,Mainland Marina 10,1139,1062,4,0.035329447,175.0339161,-36.82694775,174.9243674,-36.88052382
Mainland Salmon 12,Mainland Marina 10,1676,1062,3,0.026497085,174.8178135,-36.41716521,174.9243674,-36.88052382
Mainland Mooring 25,Mainland Marina 10,1105,1062,3,0.026497085,175.434167,-36.82463204,174.9243674,-36.88052382
Mainland Mussels 3,Mainland Marina 10,1608,1062,13,0.114820703,175.066164,-36.83727495,174.9243674,-36.88052382
Mainland Oysters 16,Mainland Marina 10,1597,1062,14,0.123653065,175.1699538,-36.80293957,174.9243674,-36.88052382
Mainland Island 75,Mainland Marina 10,1567,1062,2,0.017664724,174.8898796,-36.60081384,174.9243674,-36.88052382
Mainland Mooring 65,Mainland Marina 10,1145,1062,28,0.24730613,174.8290975,-36.42373967,174.9243674,-36.88052382
Mainland Mooring 58,Mainland Marina 10,1138,1062,26,0.229641406,174.9849346,-36.75476649,174.9243674,-36.88052382
Mainland Marina 9,Mainland Marina 10,1061,1062,11,0.09715598,174.7806808,-36.84457157,174.9243674,-36.88052382
Mainland Mussels 37,Mainland Marina 10,1655,1062,1,0.008832362,175.4170709,-36.83478105,174.9243674,-36.88052382
Mainland Aquaculture 4,Mainland Marina 10,1689,1062,1,0.008832362,175.4513903,-36.73294846,174.9243674,-36.88052382
Mainland Mooring 62,Mainland Marina 10,1142,1062,26,0.229641406,174.9063578,-36.88621789,174.9243674,-36.88052382
Mainland Island 80,Mainland Marina 10,1572,1062,1,0.008832362,175.4070954,-36.03903241,174.9243674,-36.88052382
Mainland Mooring 45,Mainland Marina 10,1125,1062,1,0.008832362,173.9259023,-35.02296557,174.9243674,-36.88052382
Mainland Mooring 51,Mainland Marina 10,1131,1062,2,0.017664724,175.3949998,-36.26189717,174.9243674,-36.88052382
Mainland Mooring 28,Mainland Marina 10,1108,1062,3,0.026497085,175.7728926,-36.60053899,174.9243674,-36.88052382
Mainland Oysters 20,Mainland Marina 10,1682,1062,1,0.008832362,173.1525769,-34.76543741,174.9243674,-36.88052382
Mainland Marina 1,Mainland Marina 10,1053,1062,3,0.026497085,173.7419182,-35.06394306,174.9243674,-36.88052382
Mainland Mussels 29,Mainland Marina 10,1625,1062,1,0.008832362,175.3419631,-36.1619629,174.9243674,-36.88052382
Mainland Oysters 5,Mainland Marina 10,1603,1062,1,0.008832362,175.4346186,-36.81816769,174.9243674,-36.88052382
Mainland Island 79,Mainland Marina 10,1571,1062,1,0.008832362,175.4705181,-36.13340149,174.9243674,-36.88052382
Mainland Mussels 54,Mainland Marina 10,1694,1062,16,0.141317788,175.1696467,-36.80611424,174.9243674,-36.88052382
Mainland Oysters 19,Mainland Marina 11,1677,1063,8,0.070658894,175.6961025,-36.82228676,175.7063407,-36.82209969
Mainland Mooring 50,Mainland Marina 11,1130,1063,4,0.035329447,175.4843148,-36.32646577,175.7063407,-36.82209969
Mainland Marina 14,Mainland Marina 11,1066,1063,1,0.008832362,176.1807249,-37.667248,175.7063407,-36.82209969
Mainland Island 63,Mainland Marina 11,1556,1063,1,0.008832362,175.9197145,-37.08604227,175.7063407,-36.82209969
Mainland Mooring 51,Mainland Marina 11,1131,1063,1,0.008832362,175.3949998,-36.26189717,175.7063407,-36.82209969
Mainland Marina 13,Mainland Marina 11,1065,1063,1,0.008832362,175.8665103,-37.19703585,175.7063407,-36.82209969
Mainland Mooring 27,Mainland Marina 11,1107,1063,1,0.008832362,175.465709,-36.52258606,175.7063407,-36.82209969
Mainland Marina 9,Mainland Marina 11,1061,1063,1,0.008832362,174.7806808,-36.84457157,175.7063407,-36.82209969
Mainland Mooring 9,Mainland Marina 11,1089,1063,1,0.008832362,176.1834135,-37.66859873,175.7063407,-36.82209969
Mainland Beach 69,Mainland Marina 11,1436,1063,2,0.017664724,175.8625014,-36.87548225,175.7063407,-36.82209969
Mainland Mooring 54,Mainland Marina 11,1134,1063,1,0.008832362,174.7262661,-36.49824124,175.7063407,-36.82209969
Mainland MR 23,Mainland Marina 11,1207,1063,2,0.017664724,175.7916131,-36.81974085,175.7063407,-36.82209969
Mainland Mooring 44,Mainland Marina 11,1124,1063,63,0.556438792,173.767753,-35.00289248,175.7063407,-36.82209969
Mainland Island 11,Mainland Marina 11,1472,1063,4,0.035329447,175.8746827,-36.64255099,175.7063407,-36.82209969
Mainland Mooring 28,Mainland Marina 11,1108,1063,31,0.273803215,175.7728926,-36.60053899,175.7063407,-36.82209969
Mainland Mooring 31,Mainland Marina 11,1111,1063,1,0.008832362,175.854999,-37.00717305,175.7063407,-36.82209969
Mainland Mooring 30,Mainland Marina 11,1110,1063,45,0.39745628,175.7147573,-36.82193521,175.7063407,-36.82209969
Mainland Marina 14,Mainland Marina 12,1066,1064,9,0.079491256,176.1807249,-37.667248,175.8601196,-37.00047603
Mainland Island 63,Mainland Marina 12,1556,1064,4,0.035329447,175.9197145,-37.08604227,175.8601196,-37.00047603
Mainland Mooring 28,Mainland Marina 12,1108,1064,6,0.052994171,175.7728926,-36.60053899,175.8601196,-37.00047603
Mainland Oysters 19,Mainland Marina 12,1677,1064,1,0.008832362,175.6961025,-36.82228676,175.8601196,-37.00047603
Mainland Mooring 52,Mainland Marina 13,1132,1065,1,0.008832362,175.345222,-36.16394119,175.8665103,-37.19703585
Mainland Island 63,Mainland Marina 13,1556,1065,7,0.061826532,175.9197145,-37.08604227,175.8665103,-37.19703585
Mainland Marina 14,Mainland Marina 13,1066,1065,14,0.123653065,176.1807249,-37.667248,175.8665103,-37.19703585
Mainland Mooring 28,Mainland Marina 13,1108,1065,15,0.132485427,175.7728926,-36.60053899,175.8665103,-37.19703585
Mainland Mooring 9,Mainland Marina 14,1089,1066,1,0.008832362,176.1834135,-37.66859873,176.1807249,-37.667248
Mainland Mooring 27,Mainland Marina 14,1107,1066,1,0.008832362,175.465709,-36.52258606,176.1807249,-37.667248
Mainland CHS 64,Mainland Marina 14,1288,1066,4,0.035329447,175.477856,-36.2195626,176.1807249,-37.667248
Mainland Mooring 59,Mainland Marina 14,1139,1066,1,0.008832362,175.0339161,-36.82694775,176.1807249,-37.667248
Mainland Mooring 60,Mainland Marina 14,1140,1066,1,0.008832362,175.0542783,-36.77993391,176.1807249,-37.667248
Mainland Mooring 35,Mainland Marina 14,1115,1066,1,0.008832362,174.1158118,-35.24542248,176.1807249,-37.667248
Mainland Oysters 6,Mainland Marina 14,1604,1066,1,0.008832362,175.4885472,-36.76035763,176.1807249,-37.667248
Mainland Island 63,Mainland Marina 14,1556,1066,34,0.3003003,175.9197145,-37.08604227,176.1807249,-37.667248
Mainland Marina 6,Mainland Marina 14,1058,1066,5,0.044161809,174.7883551,-36.62095278,176.1807249,-37.667248
Mainland Mooring 65,Mainland Marina 14,1145,1066,1,0.008832362,174.8290975,-36.42373967,176.1807249,-37.667248
Mainland Mooring 8,Mainland Marina 14,1088,1066,14,0.123653065,176.0536736,-37.63516661,176.1807249,-37.667248
Mainland Mussels 48,Mainland Marina 14,1678,1066,1,0.008832362,175.3993694,-36.69642505,176.1807249,-37.667248
Mainland Mussels 29,Mainland Marina 14,1625,1066,2,0.017664724,175.3419631,-36.1619629,176.1807249,-37.667248
Mainland Marina 10,Mainland Marina 14,1062,1066,4,0.035329447,174.9243674,-36.88052382,176.1807249,-37.667248
Mainland Mooring 31,Mainland Marina 14,1111,1066,4,0.035329447,175.854999,-37.00717305,176.1807249,-37.667248
Mainland Island 73,Mainland Marina 14,1565,1066,4,0.035329447,175.9231707,-36.62385063,176.1807249,-37.667248
Mainland Mussels 3,Mainland Marina 14,1608,1066,1,0.008832362,175.066164,-36.83727495,176.1807249,-37.667248
Mainland Mooring 50,Mainland Marina 14,1130,1066,1,0.008832362,175.4843148,-36.32646577,176.1807249,-37.667248
Mainland Mooring 64,Mainland Marina 14,1144,1066,1,0.008832362,174.79914,-36.83358315,176.1807249,-37.667248
Mainland Mooring 30,Mainland Marina 14,1110,1066,26,0.229641406,175.7147573,-36.82193521,176.1807249,-37.667248
Mainland Oysters 21,Mainland Marina 14,1683,1066,7,0.061826532,174.1287836,-35.2517752,176.1807249,-37.667248
Mainland Marina 8,Mainland Marina 14,1060,1066,1,0.008832362,174.673938,-36.81816769,176.1807249,-37.667248
Mainland Marina 13,Mainland Marina 14,1065,1066,18,0.158982512,175.8665103,-37.19703585,176.1807249,-37.667248
Mainland Mussels 22,Mainland Marina 14,1632,1066,4,0.035329447,175.4674524,-36.51428026,176.1807249,-37.667248
Mainland Island 11,Mainland Marina 14,1472,1066,4,0.035329447,175.8746827,-36.64255099,176.1807249,-37.667248
Mainland Marina 15,Mainland Marina 14,1067,1066,25,0.220809044,178.0256868,-38.68653852,176.1807249,-37.667248
Mainland Mooring 36,Mainland Marina 14,1116,1066,1,0.008832362,174.2344349,-35.23128279,176.1807249,-37.667248
Mainland Mooring 61,Mainland Marina 14,1141,1066,2,0.017664724,175.1652109,-36.84364404,176.1807249,-37.667248
Mainland Mooring 82,Mainland Marina 14,1162,1066,1,0.008832362,174.2187235,-41.18970751,176.1807249,-37.667248
Mainland Island 7,Mainland Marina 14,1467,1066,25,0.220809044,176.427146,-37.62318093,176.1807249,-37.667248
Mainland Oysters 19,Mainland Marina 14,1677,1066,5,0.044161809,175.6961025,-36.82228676,176.1807249,-37.667248
Mainland Oysters 22,Mainland Marina 14,1684,1066,2,0.017664724,174.222284,-35.22000934,176.1807249,-37.667248
Mainland Beach 24,Mainland Marina 14,1390,1066,2,0.017664724,175.4841941,-36.24546418,176.1807249,-37.667248
Mainland Marina 5,Mainland Marina 14,1057,1066,1,0.008832362,174.735756,-36.39353753,176.1807249,-37.667248
Mainland Mooring 40,Mainland Marina 14,1120,1066,1,0.008832362,173.5128284,-34.9897998,176.1807249,-37.667248
Mainland Beach 10,Mainland Marina 14,1376,1066,5,0.044161809,175.7914444,-36.69344444,176.1807249,-37.667248
Mainland Mooring 51,Mainland Marina 14,1131,1066,1,0.008832362,175.3949998,-36.26189717,176.1807249,-37.667248
Mainland Mooring 28,Mainland Marina 14,1108,1066,8,0.070658894,175.7728926,-36.60053899,176.1807249,-37.667248
Mainland Mooring 47,Mainland Marina 14,1127,1066,2,0.017664724,174.3411403,-35.3128583,176.1807249,-37.667248
Mainland MR 19,Mainland Marina 14,1203,1066,2,0.017664724,174.3933379,-35.793184,176.1807249,-37.667248
Mainland Mooring 57,Mainland Marina 14,1137,1066,1,0.008832362,175.1695681,-36.93554243,176.1807249,-37.667248
